file_id	md5	size	urls	sample_id
858ed4564f11795ec13dda4c10998014	166fbf43f05033c15588949b71ef2182	12356	http://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmscp/HSM5MD4P.biom,fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/HSM5MD4P.biom	858ed4564f11795ec13dda4c1030a7e0
e1c31fe92a0dc8e8c0e413eb0c437c78	010f2c3cbb4eab52d564c6a75792176e	26496	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/MSM9VZPL_taxonomic_profile.biom	e1c31fe92a0dc8e8c0e413eb0c435f7f
2341f5d5c8b48ad8e3ba519f21e376d4	2ab30e09083cf748255ae81d85b06550	18337	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/HSM7CYXO_taxonomic_profile.biom	2341f5d5c8b48ad8e3ba519f21e351ee
2341f5d5c8b48ad8e3ba519f21dd51e3	951b55e35e8c3f3fd082d534bbd1d897	33034	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/HSM6XRVW_taxonomic_profile.biom	2341f5d5c8b48ad8e3ba519f21dd2e58
e1c31fe92a0dc8e8c0e413eb0c57334c	a608b62a1faed68a0b58a43e07a9619c	27090	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/PSM7J1DL_taxonomic_profile.biom	e1c31fe92a0dc8e8c0e413eb0c57187b
e1c31fe92a0dc8e8c0e413eb0c0e85bb	1f810eb769e0ffaf5dc6269a51e691e3	20213	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/HSMA33MZ_taxonomic_profile.biom	e1c31fe92a0dc8e8c0e413eb0c0e6528
858ed4564f11795ec13dda4c1094b8e0	d674363288e5e29f1e54d2feb8125caa	17190	http://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmscp/CSM5MCYM.biom,fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/CSM5MCYM.biom	858ed4564f11795ec13dda4c102400dc
2341f5d5c8b48ad8e3ba519f21ac2a91	993bdccb5bb9772f2a821a19248277bf	18386	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/CSM7KOKD_taxonomic_profile.biom	2341f5d5c8b48ad8e3ba519f21ac03e5
858ed4564f11795ec13dda4c108f90e1	861ab87a8e23a7ed391249de72233d42	1364	http://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/16s/analysis/hmqcp/CSM5MCVD.biom,fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/16s/analysis/hmqcp/CSM5MCVD.biom	858ed4564f11795ec13dda4c10141ce6
858ed4564f11795ec13dda4c10932e3f	d21ec62f6fcc59fed2d1f2802b9776e5	9572	http://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmscp/CSM67UCU.biom,fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/CSM67UCU.biom	858ed4564f11795ec13dda4c101fa8a8
e1c31fe92a0dc8e8c0e413eb0c44671f	57a0cd4286e05d475f1ff8218523a433	31052	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/MSMB4LXY_taxonomic_profile.biom	e1c31fe92a0dc8e8c0e413eb0c443d8a
e1c31fe92a0dc8e8c0e413eb0c07ca33	7c2fb80517be241b32d0021ce3efb664	33540	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/HSMA33OX_taxonomic_profile.biom	e1c31fe92a0dc8e8c0e413eb0c07a7e0
e1c31fe92a0dc8e8c0e413eb0c6291cc	c4860f27ac0ad9777676b8f8547d071d	22173	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/PSM7J179_taxonomic_profile.biom	e1c31fe92a0dc8e8c0e413eb0c626d38
e1c31fe92a0dc8e8c0e413eb0c3285cd	5d6bb2ad5e76d4a790a3a284feb0b653	19480	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/MSM79H87_taxonomic_profile.biom	e1c31fe92a0dc8e8c0e413eb0c32635a
858ed4564f11795ec13dda4c10957b22	fd98df24ff2ebe3b8b80b2162164aca0	11084	http://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmscp/CSM79HGF.biom,fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/CSM79HGF.biom	858ed4564f11795ec13dda4c102519b2
e1c31fe92a0dc8e8c0e413eb0c69696c	d4ced78d5fec3fbff63b43a2161e1966	25275	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/PSMB4MBS_taxonomic_profile.biom	e1c31fe92a0dc8e8c0e413eb0c6941d1
2341f5d5c8b48ad8e3ba519f21e34610	8aa35770d6bfd7b068111bcf2788706c	27299	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/HSM7CYXG_taxonomic_profile.biom	2341f5d5c8b48ad8e3ba519f21e32176
858ed4564f11795ec13dda4c1097330e	ccd4f900c1ee3825dd862c48e0a29495	14086	http://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmscp/MSM5LLE3.biom,fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/MSM5LLE3.biom	858ed4564f11795ec13dda4c10296724
e1c31fe92a0dc8e8c0e413eb0c0fd0d0	52b34aedc83edb1f2dc79dfcf803b587	25059	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/HSMA33IE_taxonomic_profile.biom	e1c31fe92a0dc8e8c0e413eb0c0fb540
e1c31fe92a0dc8e8c0e413eb0c52a0dc	d4cdfb837bf8118761cab0cb777ea105	19149	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/PSM7J1AU_taxonomic_profile.biom	e1c31fe92a0dc8e8c0e413eb0c52746f
2341f5d5c8b48ad8e3ba519f21e4fb02	b3bbde682a61bdde1c24a9fc739fe282	21787	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/HSM67VFJ_taxonomic_profile.biom	2341f5d5c8b48ad8e3ba519f21e4d756
858ed4564f11795ec13dda4c1097b752	10406d1b54c08751961e68a6ae503906	51258	http://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/16s/analysis/hmqcp/MSM633FF.biom,fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/16s/analysis/hmqcp/MSM633FF.biom	858ed4564f11795ec13dda4c102a9e2c
2341f5d5c8b48ad8e3ba519f21aa8851	4f8b5d1fef77cfb40acef33ac7c1ffc8	19633	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/CSM7KOPK_taxonomic_profile.biom	2341f5d5c8b48ad8e3ba519f21aa6f4e
2341f5d5c8b48ad8e3ba519f21b5d58d	5b4de5c951fd62c4f33a66ead742910e	10368	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/CSM79HJQ_taxonomic_profile.biom	2341f5d5c8b48ad8e3ba519f21b5b49f
2341f5d5c8b48ad8e3ba519f21d854d7	aa6cb5fe52ed00717c216e1a996f5cac	41706	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/HSM67VG8_taxonomic_profile.biom	2341f5d5c8b48ad8e3ba519f21d828f0
e1c31fe92a0dc8e8c0e413eb0c122285	b7127f286970cffb787a496d42975231	28014	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/HSMA33IC_taxonomic_profile.biom	e1c31fe92a0dc8e8c0e413eb0c120d8e
858ed4564f11795ec13dda4c1094c800	5a5b47b32786bcbb4b509bb4a52e5b98	21246	http://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmscp/CSM5MCYO.biom,fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/CSM5MCYO.biom	858ed4564f11795ec13dda4c1024088a
858ed4564f11795ec13dda4c1098be58	5e42cfd5adb346a0b99fceef619c614f	20138	http://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmscp/CSM79HJI.biom,fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/CSM79HJI.biom	858ed4564f11795ec13dda4c102de16a
2341f5d5c8b48ad8e3ba519f21c79001	0fee66691b61e5d9ac425620cbd2a96e	29482	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/CSM7KOUN_taxonomic_profile.biom	2341f5d5c8b48ad8e3ba519f21c77762
e1c31fe92a0dc8e8c0e413eb0c53399a	3f742d2f3c98e39c72a94bf82d474bb5	16735	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/PSM7J12F_taxonomic_profile.biom	e1c31fe92a0dc8e8c0e413eb0c53085b
2341f5d5c8b48ad8e3ba519f219f5ec3	d7d769a9af025384d6cd3b6a36928624	14927	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/CSM67UBN_taxonomic_profile.biom	2341f5d5c8b48ad8e3ba519f219f2f30
858ed4564f11795ec13dda4c1098815d	cdd6d3bbd4d1aebbb1a65a176458bfa3	9195	http://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmscp/MSM9VZN4.biom,fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/MSM9VZN4.biom	858ed4564f11795ec13dda4c102d7198
2341f5d5c8b48ad8e3ba519f21f96c6a	f8a4867c1e76ad996c5871871a884ca3	28572	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/HSM7J4HY_taxonomic_profile.biom	2341f5d5c8b48ad8e3ba519f21f94504
e1c31fe92a0dc8e8c0e413eb0c5bb704	85e1b886076fa0ca1e6bceb4504c7b63	16779	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/PSM7J1A6_taxonomic_profile.biom	e1c31fe92a0dc8e8c0e413eb0c5ba499
858ed4564f11795ec13dda4c108f19b7	ddc0a55580216ea103085642f3d7347d	7920	http://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmscp/CSM5FZ44.biom,fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/CSM5FZ44.biom	858ed4564f11795ec13dda4c1012c36e
858ed4564f11795ec13dda4c10976370	52969767c3b4eac0a863b56fdf4bc61e	15884	http://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/16s/analysis/hmqcp/MSM5FZ8Y.biom,fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/16s/analysis/hmqcp/MSM5FZ8Y.biom	858ed4564f11795ec13dda4c1029e6d9
2341f5d5c8b48ad8e3ba519f21da411e	e42466e8a35f58f12432e305d38d7638	23328	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/HSM6XRTQ_taxonomic_profile.biom	2341f5d5c8b48ad8e3ba519f21da1c70
e1c31fe92a0dc8e8c0e413eb0c69a2db	266a7fcfed25aa214659778d2aec3bcc	26097	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/PSMA266O_taxonomic_profile.biom	e1c31fe92a0dc8e8c0e413eb0c697cea
e1c31fe92a0dc8e8c0e413eb0c4324d8	03f58c4ef1a0bdbe03dd1a173d68c61c	25563	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/MSMB4LZV_taxonomic_profile.biom	e1c31fe92a0dc8e8c0e413eb0c4302b2
e1c31fe92a0dc8e8c0e413eb0c54bd03	a05edbc1da302a4faebb5c5016092a42	399	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/PSM7J129_taxonomic_profile.biom	e1c31fe92a0dc8e8c0e413eb0c54a08e
e1c31fe92a0dc8e8c0e413eb0c4ce87e	3d66e52ccc9d5ab2c86c39e7be755e8f	30572	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/PSM7J18G_taxonomic_profile.biom	e1c31fe92a0dc8e8c0e413eb0c4cbf5f
2341f5d5c8b48ad8e3ba519f21d3867e	7914b10096e1d592501a1d9ba31ff69b	28113	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/HSM67VEI_taxonomic_profile.biom	2341f5d5c8b48ad8e3ba519f21d36fd9
e1c31fe92a0dc8e8c0e413eb0c064fd1	0c0c4e12830a771e934360b3e1322946	33763	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/HSMA33OV_taxonomic_profile.biom	e1c31fe92a0dc8e8c0e413eb0c061bf3
858ed4564f11795ec13dda4c10959379	3a85e477de1506d58f281a3bcb9785c6	11580	http://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmscp/CSM79HGN.biom,fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/CSM79HGN.biom	858ed4564f11795ec13dda4c10256927
858ed4564f11795ec13dda4c10979520	e12d9a151bc0299f84d8d7884f42c46b	12409	http://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/wgs/analysis/hmscp/MSM5FZA2.biom,fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/MSM5FZA2.biom	858ed4564f11795ec13dda4c102a5488
858ed4564f11795ec13dda4c109757df	07251a690d7d72f852dd8acae4a92b07	811	http://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/16s/analysis/hmqcp/MSM5LLE9.biom,fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/16s/analysis/hmqcp/MSM5LLE9.biom	858ed4564f11795ec13dda4c1029b1c5
2341f5d5c8b48ad8e3ba519f21dbc74e	8958571226a265e913162d835ef2af6f	28900	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/HSM7J4R2_taxonomic_profile.biom	2341f5d5c8b48ad8e3ba519f21dbaaee
2341f5d5c8b48ad8e3ba519f21cbc6b8	e5e2952591b57b68f7b1e4bda760f298	31858	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/ESM5MEDN_taxonomic_profile.biom	2341f5d5c8b48ad8e3ba519f21cbada4
2341f5d5c8b48ad8e3ba519f21dbf62a	784a3436d51ae59082f19782df9bc385	15518	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/HSM5MD6M_taxonomic_profile.biom	2341f5d5c8b48ad8e3ba519f21dbd1ce
e1c31fe92a0dc8e8c0e413eb0c621485	03863e5b523f9d8453214c064f431315	25194	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/PSM7J1BX_taxonomic_profile.biom	e1c31fe92a0dc8e8c0e413eb0c61f749
2341f5d5c8b48ad8e3ba519f21a1227c	3769f9e3e6908f18e7ee4a76773f0955	26752	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/CSM67UDN_taxonomic_profile.biom	2341f5d5c8b48ad8e3ba519f21a10033
2341f5d5c8b48ad8e3ba519f21a31b18	c7eb505a44a261c6124ec1d92049d0da	17296	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/CSM67UEM_taxonomic_profile.biom	2341f5d5c8b48ad8e3ba519f21a302a6
2341f5d5c8b48ad8e3ba519f21bf6ec7	c849fb219782c52791ec7a8c6f930e50	24724	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/CSM79HRC_taxonomic_profile.biom	2341f5d5c8b48ad8e3ba519f21bf496d
e1c31fe92a0dc8e8c0e413eb0c20cea8	4aadb1388e087d1de4f8dff9d107aaaa	33495	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/MSM6J2RQ_taxonomic_profile.biom	e1c31fe92a0dc8e8c0e413eb0c20aa62
2341f5d5c8b48ad8e3ba519f21e74bd5	3f4a4493557f345e2a49e4c1afcca477	24614	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/HSM67VFR_taxonomic_profile.biom	2341f5d5c8b48ad8e3ba519f21e73708
2341f5d5c8b48ad8e3ba519f21c06cd7	53a3678da40b82b68e7f3a2254bdc8dc	21375	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/CSM7KOOD_taxonomic_profile.biom	2341f5d5c8b48ad8e3ba519f21c0500a
e1c31fe92a0dc8e8c0e413eb0c6a8c5b	e17ea26eb6c6044d514ccfc16a48ce22	27658	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/PSMA269S_taxonomic_profile.biom	e1c31fe92a0dc8e8c0e413eb0c6a7e0c
2341f5d5c8b48ad8e3ba519f21dc895f	237358f438524ae9ea0d0af47f819a83	29808	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/HSM5MD6A_taxonomic_profile.biom	2341f5d5c8b48ad8e3ba519f21dc7b00
e1c31fe92a0dc8e8c0e413eb0c4a6bc6	4865f183789651724c58c1c7396fa5ad	26451	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/PSM6XBTP_taxonomic_profile.biom	e1c31fe92a0dc8e8c0e413eb0c4a44c2
e1c31fe92a0dc8e8c0e413eb0c4f75d6	34546e5b4974958ec3539b2ed7c66826	21641	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/PSM6XBSE_taxonomic_profile.biom	e1c31fe92a0dc8e8c0e413eb0c4f521a
2341f5d5c8b48ad8e3ba519f21ec45ee	302591ed567cca44048f66049da3584e	34073	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/HSM7J4PE_taxonomic_profile.biom	2341f5d5c8b48ad8e3ba519f21ec1f1d
e1c31fe92a0dc8e8c0e413eb0c3d68a5	4df04f009c1e6884c181301decc73e6e	6164	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/MSM9VZLZ_taxonomic_profile.biom	e1c31fe92a0dc8e8c0e413eb0c3d4445
2341f5d5c8b48ad8e3ba519f21d510e5	c701124501f2dc3de54bb703013e6484	27802	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/HSM7CYXC_taxonomic_profile.biom	2341f5d5c8b48ad8e3ba519f21d4f5e5
858ed4564f11795ec13dda4c1093e2b6	7f91eac265716b6104b49210856cd019	511	http://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/16s/analysis/hmqcp/ESM5MEBA.biom,fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/16s/analysis/hmqcp/ESM5MEBA.biom	858ed4564f11795ec13dda4c10223001
2341f5d5c8b48ad8e3ba519f21f8e0d8	c343b569ae89d42434f7cad6ffedd79e	27577	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/HSM7CZ2A_taxonomic_profile.biom	2341f5d5c8b48ad8e3ba519f21f8bfce
e1c31fe92a0dc8e8c0e413eb0c3637c5	79803bb041246ed201fd8181b22347ac	28729	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/MSM9VZGY_taxonomic_profile.biom	e1c31fe92a0dc8e8c0e413eb0c3608fd
2341f5d5c8b48ad8e3ba519f21fb9cd8	f4b727d6d130ae958789f8cc3df64090	24306	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/HSMA33O1_taxonomic_profile.biom	2341f5d5c8b48ad8e3ba519f21fb81de
e1c31fe92a0dc8e8c0e413eb0c4a8de1	6a88b71e721c9dab84944d398b93328c	22518	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/PSM7J1CU_taxonomic_profile.biom	e1c31fe92a0dc8e8c0e413eb0c4a70bc
2341f5d5c8b48ad8e3ba519f21f5af73	5935d97875f84cfac18d82f69f7eb166	32693	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/HSM7J4HG_taxonomic_profile.biom	2341f5d5c8b48ad8e3ba519f21f5963b
2341f5d5c8b48ad8e3ba519f21ddb3f1	688df2af7f9e45b241c70964ee60d323	29615	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/HSM5MD6C_taxonomic_profile.biom	2341f5d5c8b48ad8e3ba519f21dd9a1e
e1c31fe92a0dc8e8c0e413eb0c1db5b9	12890a54b8cc452ac59f586dcd6d23d9	16953	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/MSM79HBN_taxonomic_profile.biom	e1c31fe92a0dc8e8c0e413eb0c1d8be4
2341f5d5c8b48ad8e3ba519f21ba9152	131dbd02b800d54f81fa8e6cec916e3b	18940	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/CSM7KOKT_taxonomic_profile.biom	2341f5d5c8b48ad8e3ba519f21ba6895
2341f5d5c8b48ad8e3ba519f21db4f8e	b235fd7133ba46da75a0ab2ca101d2c7	19564	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/HSM6XRRJ_taxonomic_profile.biom	2341f5d5c8b48ad8e3ba519f21db2417
e1c31fe92a0dc8e8c0e413eb0c597c3b	0e69cb6d5aebc2df16dcc3fae17236ce	28229	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/PSM7J17T_taxonomic_profile.biom	e1c31fe92a0dc8e8c0e413eb0c595bca
e1c31fe92a0dc8e8c0e413eb0c6012c9	43934674240d637caf0211bd0724f6fa	15972	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/PSM7J12R_taxonomic_profile.biom	e1c31fe92a0dc8e8c0e413eb0c5ffc08
e1c31fe92a0dc8e8c0e413eb0c31fd9a	c72cdee72620c73869b745ab5909cb5d	16617	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/MSM79HCR_taxonomic_profile.biom	e1c31fe92a0dc8e8c0e413eb0c31db02
e1c31fe92a0dc8e8c0e413eb0c18ce6a	011a26a22ca2694eb0817f11f828d136	17515	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/MSM6J2OL_taxonomic_profile.biom	e1c31fe92a0dc8e8c0e413eb0c18aeac
e1c31fe92a0dc8e8c0e413eb0c500636	7ce7f31eb37a40ab5386b3e6e90e66ab	24559	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/PSM7J1BB_taxonomic_profile.biom	e1c31fe92a0dc8e8c0e413eb0c4fe652
2341f5d5c8b48ad8e3ba519f21a931a3	855ec77e421c925117ead751552836de	23748	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/CSM79HIJ_taxonomic_profile.biom	2341f5d5c8b48ad8e3ba519f21a915b8
858ed4564f11795ec13dda4c1093839d	f64e6bdbccd5891eab40a65e65827686	165735	http://downloads.hmpdacc.org/ihmp/ibd/genome/microbiome/16s/analysis/hmqcp/ESM5MEA7.biom,fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/16s/analysis/hmqcp/ESM5MEA7.biom	858ed4564f11795ec13dda4c10209225
2341f5d5c8b48ad8e3ba519f21e3d1bf	6096fd8c55276221bf0e58f65028c30b	24729	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/HSM6XRQB_taxonomic_profile.biom	2341f5d5c8b48ad8e3ba519f21e3b22b
e1c31fe92a0dc8e8c0e413eb0c13d1ad	433c0f2c62bec6a945818a7c449b006a	30335	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/HSMA33J5_taxonomic_profile.biom	e1c31fe92a0dc8e8c0e413eb0c13b28f
2341f5d5c8b48ad8e3ba519f21cf770a	76d13de2135537d171a73b3b1adefe2c	22892	fasp://aspera.ihmpdcc.org/ibd/genome/microbiome/wgs/analysis/hmscp/HSM5FZBZ_taxonomic_profile.biom	2341f5d5c8b48ad8e3ba519f21cf4cfd
